material_id,alloy_name,elastic_modulus,bulk_modulus,shear_modulus,density,formation_energy,elements,num_elements,nsites,source
mp-861880,AcCdRh2,73.93927835169059,93.343,27.025,11.010987936418678,-0.35402117937499605,"Ac,Cd,Rh",3,4,Materials Project
mp-861881,LiGeAu2,47.725319748965994,77.804,17.072,12.124522374835307,-0.32062257458333404,"Au,Ge,Li",3,4,Materials Project
mp-861666,LiRu2W,219.2568030390529,221.989,82.095,12.008501747476508,-0.061894856666668004,"Li,Ru,W",3,4,Materials Project
mp-861883,Ac2CuIr,49.92748499359727,68.935,18.099,11.322189909338377,-0.342298746250001,"Ac,Cu,Ir",3,4,Materials Project
mp-861735,AcMgTl2,28.77158327836158,39.982,10.424,9.226817152387888,-0.242557518541673,"Ac,Mg,Tl",3,4,Materials Project
mp-861872,Ac2HgGe,40.50589871670948,47.445,14.917,9.670946624304037,-0.583250138125002,"Ac,Ge,Hg",3,4,Materials Project
mp-861875,LiHf2Re,119.80965388720713,137.66,44.212,13.073676927924653,-0.206355308958332,"Hf,Li,Re",3,4,Materials Project
mp-861882,LiGeIr2,274.1299665402436,206.944,107.147,15.059541990764886,-0.41238339958333103,"Ge,Ir,Li",3,4,Materials Project
mp-861896,LiHg2Pd,32.94870769160521,69.136,11.597,12.074399107147007,-0.313890302083337,"Hg,Li,Pd",3,4,Materials Project
mp-861663,LiRh2Pb,137.256922052418,125.906,52.058,11.279915202089324,-0.23775835833333303,"Li,Pb,Rh",3,4,Materials Project
mp-861905,LiBiPd2,44.320608577532084,82.613,15.71,10.382816651837901,-0.431687925416664,"Bi,Li,Pd",3,4,Materials Project
mp-861736,LiSbPd2,92.2162507680599,107.809,33.967,8.978595050627803,-0.627883106666665,"Li,Pd,Sb",3,4,Materials Project
mp-861900,LiGaAu2,73.19551061523748,85.118,26.976,12.657740900611437,-0.443066271666666,"Au,Ga,Li",3,4,Materials Project
mp-861665,LiTmIn2,46.97413193463788,38.577,18.108,7.343339175037852,-0.463767529166666,"In,Li,Tm",3,4,Materials Project
mp-861908,TaTiRu2,192.3283678532065,234.152,70.548,11.817735586939262,-0.6045244860000021,"Ru,Ta,Ti",3,4,Materials Project
mp-861733,LiTePd2,53.72387255518208,94.385,19.117,8.77655854855155,-0.5221784099999971,"Li,Pd,Te",3,4,Materials Project
mp-861901,LiGaCu2,95.74952846684343,86.815,36.374,6.858493311987896,-0.204676986666665,"Cu,Ga,Li",3,4,Materials Project
mp-861933,LiTmHg2,42.717136393431595,54.296,15.603,11.326923792240668,-0.489551250416667,"Hg,Li,Tm",3,4,Materials Project
mp-861935,CaSnRh2,104.44300032276888,116.199,38.677,8.622359573804316,-0.551106108749998,"Ca,Rh,Sn",3,4,Materials Project
mp-861956,LiPm2Ir,75.40853146752262,73.728,28.359,9.021051958516342,-0.5049128554166621,"Ir,Li,Pm",3,4,Materials Project
mp-861955,LiPm2Ge,68.00824898378961,52.428,26.487,6.364007000984087,-0.426732410833333,"Ge,Li,Pm",3,4,Materials Project
mp-861913,LiDy2Al,77.50094981114704,49.683,31.25,6.18972684310552,-0.24952011416666703,"Al,Dy,Li",3,4,Materials Project
mp-861912,TaTiTc2,266.3133590407145,230.754,101.829,11.42950868199612,-0.571864508499999,"Ta,Tc,Ti",3,4,Materials Project
mp-861961,TiZnRh2,217.40275222494046,190.201,83.01,9.553491762761169,-0.7726216583333261,"Rh,Ti,Zn",3,4,Materials Project
mp-861909,CdGaRh2,142.04017819175863,160.28,52.518,10.76028853723785,-0.357465039374998,"Cd,Ga,Rh",3,4,Materials Project
mp-861974,PaCdPt2,91.56973931127364,145.981,32.81,15.38311201766792,-0.719785839999997,"Cd,Pa,Pt",3,4,Materials Project
mp-861940,Ca2CdSn,59.4609353733765,34.346,24.541,4.615753777698819,-0.551291871249999,"Ca,Cd,Sn",3,4,Materials Project
mp-861947,LiPm2Ga,63.29339836446239,41.038,25.461,6.048505490388813,-0.35088958541666304,"Ga,Li,Pm",3,4,Materials Project
mp-861954,LiTaRu2,177.64281866664572,190.046,66.077,11.504189359779684,-0.21248191100000102,"Li,Ru,Ta",3,4,Materials Project
mp-861946,Er2MgAl,90.57328255204607,57.65,36.576,6.720857371187597,-0.254361973749999,"Al,Er,Mg",3,4,Materials Project
mp-861953,AlFeRh2,114.17780344891406,193.542,40.729,8.991793573380052,-0.595923447499998,"Al,Fe,Rh",3,4,Materials Project
mp-861951,LiTaRh2,181.7772822989883,185.431,67.999,11.553415719747164,-0.5893569485000001,"Li,Rh,Ta",3,4,Materials Project
mp-861958,Ti2MnBe,149.77856494869675,153.777,55.985,5.122570854154643,-0.203390732399426,"Be,Mn,Ti",3,4,Materials Project
mp-862316,LiBePt2,205.96713284377088,165.822,79.648,14.45839605826584,-0.684067622083332,"Be,Li,Pt",3,4,Materials Project
mp-862312,LiBePd2,148.23010111349157,124.471,56.945,8.090607856267628,-0.5522386020833321,"Be,Li,Pd",3,4,Materials Project
mp-862262,LaCdHg2,38.91680691273612,52.817,14.129,10.731355169541715,-0.44535481250000103,"Cd,Hg,La",3,4,Materials Project
mp-861978,Hf2ReIr,267.9299034367223,213.322,103.795,17.732854599599847,-0.747699680624995,"Hf,Ir,Re",3,4,Materials Project
mp-861993,Ho2TlAg,70.42101385026297,63.714,26.76,10.71531178507109,-0.32988803374999803,"Ag,Ho,Tl",3,4,Materials Project
mp-862297,LiAlRh2,173.99042547115377,147.585,66.739,7.854846497636059,-0.7054825141666641,"Al,Li,Rh",3,4,Materials Project
mp-862287,BeAlRh2,263.06449172323704,199.23,102.765,8.371811036728632,-0.8688942487500011,"Al,Be,Rh",3,4,Materials Project
mp-862288,AlFe2W,128.43282024018455,238.376,45.537,10.869665050665338,-0.20830292249999902,"Al,Fe,W",3,4,Materials Project
mp-862291,BeGaRh2,238.12765485496348,200.601,91.436,9.701917519732152,-0.671457313124999,"Be,Ga,Rh",3,4,Materials Project
mp-862319,Ac2CdSn,43.926380617948354,42.615,16.536,8.37029263624578,-0.5426539487500001,"Ac,Cd,Sn",3,4,Materials Project
mp-862290,LiFeRh2,170.91901314636283,145.894,65.499,8.75488743082774,-0.12166589083333301,"Fe,Li,Rh",3,4,Materials Project
mp-861983,Ti2MnFe,201.69140237056018,184.197,76.543,6.002932896432338,-0.33844832864942703,"Fe,Mn,Ti",3,4,Materials Project
mp-862321,LiAsPd2,96.47987392996109,108.466,35.687,8.649989213015834,-0.5105556197916631,"As,Li,Pd",3,4,Materials Project
mp-861994,Ho2TlCd,66.85837799639334,59.723,25.452,10.39244984988286,-0.31191229083333205,"Cd,Ho,Tl",3,4,Materials Project
mp-862318,LiAl2Ni,170.55855699298314,103.846,69.544,3.997248652956416,-0.489748536666665,"Al,Li,Ni",3,4,Materials Project
mp-862338,Sc2CuRu,123.35280522540108,113.161,46.784,6.366075492198763,-0.47142781999999805,"Cu,Ru,Sc",3,4,Materials Project
mp-862431,Sc2AgOs,121.45534523746376,123.096,45.47,9.022471088391645,-0.37469696291666704,"Ag,Os,Sc",3,4,Materials Project
mp-862360,Sc2NiIr,133.27537982435445,137.387,49.792,8.710825815277067,-0.8072102925000001,"Ir,Ni,Sc",3,4,Materials Project
mp-862335,LiAsRh2,158.55062444076603,160.442,59.369,9.38462950398929,-0.583840619791665,"As,Li,Rh",3,4,Materials Project
mp-862361,Sc2NiOs,163.91478158222478,145.388,62.463,8.737036653967275,-0.497469572499998,"Ni,Os,Sc",3,4,Materials Project
mp-862340,Sc2GaCu,116.44186331429938,85.089,45.774,5.158506511345528,-0.49156072250000005,"Cu,Ga,Sc",3,4,Materials Project
mp-862377,LiBe2Ir,168.1667231561721,139.753,64.707,8.782513781184228,-0.386029505833333,"Be,Ir,Li",3,4,Materials Project
mp-862423,Sc2TcPd,139.21968749823236,123.752,53.036,7.123368974702934,-0.549106398749999,"Pd,Sc,Tc",3,4,Materials Project
mp-862445,TaAlOs2,365.33508584160063,268.452,143.473,16.4421172584612,-0.680675936833338,"Al,Os,Ta",3,4,Materials Project
mp-862432,Sc2AgIr,102.58161648629772,120.565,37.764,8.973839108300512,-0.667457705416666,"Ag,Ir,Sc",3,4,Materials Project
mp-862339,Sc2GaAg,106.29826782839284,81.21,41.463,5.703249195487366,-0.49452463625000004,"Ag,Ga,Sc",3,4,Materials Project
mp-862379,Sc2TcAg,112.31923216741993,108.026,42.33,6.805264873449335,-0.24092823166666402,"Ag,Sc,Tc",3,4,Materials Project
mp-862492,LiErTl2,55.07902236916057,43.284,21.383,10.22660907324426,-0.300405797500002,"Er,Li,Tl",3,4,Materials Project
mp-862446,TaAlRu2,335.76539296177395,240.988,132.422,11.693481494061537,-0.832035074333337,"Al,Ru,Ta",3,4,Materials Project
mp-862546,Sc2AlRu,105.84585714401013,110.743,39.474,5.093753050035221,-0.529610327499999,"Al,Ru,Sc",3,4,Materials Project
mp-862553,Sc2BeRu,124.44950269604469,112.509,47.296,5.063294570328415,-0.33994942374999904,"Be,Ru,Sc",3,4,Materials Project
mp-862486,Sc2AlOs,130.91305566324652,123.137,49.483,7.229827340724072,-0.48039860499999903,"Al,Os,Sc",3,4,Materials Project
mp-862561,ScSbRu2,254.2261173435932,181.046,100.408,9.556234215873271,-0.6069024562499991,"Ru,Sb,Sc",3,4,Materials Project
mp-862602,ScAlCo2,232.35785938560792,146.391,94.037,6.062234848808592,-0.42680000125000106,"Al,Co,Sc",3,4,Materials Project
mp-862543,Sc2AlTc,115.85362796891387,109.061,43.786,4.943135289478131,-0.37082255625000005,"Al,Sc,Tc",3,4,Materials Project
mp-862563,Sc2BeTc,118.9229138841822,105.286,45.33,4.932707436419074,-0.132397137499999,"Be,Sc,Tc",3,4,Materials Project
mp-862473,Sc2AgRu,102.34720059274251,111.847,37.977,6.929997067338367,-0.439213590416665,"Ag,Ru,Sc",3,4,Materials Project
mp-862600,Be2PtRh,290.0673963500259,216.114,113.636,12.047929890472002,-0.7654158374999991,"Be,Pt,Rh",3,4,Materials Project
mp-862613,LiAc2Ga,49.450830595586005,33.104,19.764,7.0699099291917324,-0.261359985416667,"Ac,Ga,Li",3,4,Materials Project
mp-862549,LiAcTl2,17.474609303464096,34.711,6.17,9.082872433544432,-0.38953681104166504,"Ac,Li,Tl",3,4,Materials Project
mp-862619,LiErIn2,52.40383871691044,43.83,20.144,7.270330710045101,-0.468209642499999,"Er,In,Li",3,4,Materials Project
mp-862610,LiHfIr2,168.07880690300414,174.685,62.733,15.78572102705689,-0.6952293808333351,"Hf,Ir,Li",3,4,Materials Project
mp-862632,LiCa2Al,48.879881188765516,29.043,20.041,1.712900448829994,-0.158353436666667,"Al,Ca,Li",3,4,Materials Project
mp-862555,LiY2Al,81.90206037514653,50.306,33.33,3.597255152039741,-0.261960931666667,"Al,Li,Y",3,4,Materials Project
mp-862548,Sc2AlZn,114.37189335365387,76.171,45.758,3.982623797915326,-0.424913742499999,"Al,Sc,Zn",3,4,Materials Project
mp-862622,BeRu2W,308.4774370251469,270.586,117.74,12.426428709208654,-0.20696927374999902,"Be,Ru,W",3,4,Materials Project
mp-862588,LiDy2Tc,82.97663082725673,68.896,31.932,8.427183360286994,-0.045281677395838,"Dy,Li,Tc",3,4,Materials Project
mp-862673,LiY2Ru,77.21752886950487,70.948,29.28,5.644397280773821,-0.244852593333332,"Li,Ru,Y",3,4,Materials Project
mp-862706,BeCo2Ge,213.86943669087464,201.076,80.844,8.24022963616812,-0.29541524750000003,"Be,Co,Ge",3,4,Materials Project
mp-862677,LiHoTl2,51.04479967406804,42.546,19.632,10.113664427021694,-0.38589856041667003,"Ho,Li,Tl",3,4,Materials Project
mp-862657,LiCuPd2,103.80660065139136,144.978,37.593,8.947763097812857,-0.28482597666666504,"Cu,Li,Pd",3,4,Materials Project
mp-862667,LiAc2Ge,52.570170746150815,38.715,20.637,7.3080473368418755,-0.29585869083333605,"Ac,Ge,Li",3,4,Materials Project
mp-862692,DyHoMg2,49.40342884249207,43.612,18.839,5.762156569671097,-0.052797641666664,"Dy,Ho,Mg",3,4,Materials Project
mp-862684,LiHf2Os,156.38153559205404,145.945,59.172,13.377225664733954,-0.46003342916667106,"Hf,Li,Os",3,4,Materials Project
mp-862662,LaMgZn2,71.62780163321983,51.066,28.284,5.548706317765338,-0.3320110325,"La,Mg,Zn",3,4,Materials Project
mp-862705,AlZnIr2,279.2365045110237,220.942,108.285,14.676179574337322,-0.693766981249999,"Al,Ir,Zn",3,4,Materials Project
mp-862703,Sc2AgAu,87.99484957225643,91.964,32.821,8.347539489556416,-0.584058553750001,"Ag,Au,Sc",3,4,Materials Project
mp-862713,BeGeRu2,260.86588302881347,227.447,99.655,9.667030218947998,-0.279699512499998,"Be,Ge,Ru",3,4,Materials Project
mp-862680,DyMgAg2,34.87913040153695,65.63,12.356,7.999333548379227,-0.29813370249999704,"Ag,Dy,Mg",3,4,Materials Project
mp-862704,ScZn2Pt,81.28149367840031,123.901,29.224,9.779803773493592,-0.668171681249999,"Pt,Sc,Zn",3,4,Materials Project
mp-862691,Al2FeCo,291.44927810702217,179.509,118.533,6.186110845809926,-0.46805296249999906,"Al,Co,Fe",3,4,Materials Project
mp-862700,AlVOs2,359.3941412785587,270.525,140.544,14.072812583990622,-0.60377356,"Al,Os,V",3,4,Materials Project
mp-862720,Sr2CdIn,39.85200681775141,26.36,15.966,5.025216483114133,-0.379173486666666,"Cd,In,Sr",3,4,Materials Project
mp-862694,Al2IrRh,253.8500032856749,211.649,97.627,10.87190089383895,-1.130865957499999,"Al,Ir,Rh",3,4,Materials Project
mp-862710,Sc2CdTc,84.37878411946429,100.691,31.014,6.577227703693415,-0.203817143749999,"Cd,Sc,Tc",3,4,Materials Project
mp-862712,Sc2CoIr,157.7189526891418,137.361,60.261,8.713029033370788,-0.7195633299999991,"Co,Ir,Sc",3,4,Materials Project
mp-862695,Al2CoRu,281.0919352465378,185.345,112.686,7.208416972213532,-0.6617507237500011,"Al,Co,Ru",3,4,Materials Project
mp-862715,Al2PdRu,210.54740669884143,180.532,80.631,8.023084513228204,-0.8579669187500011,"Al,Pd,Ru",3,4,Materials Project
mp-862698,Ac2SiAu,45.844699943095804,56.494,16.796,9.576407649547766,-0.6415023025000011,"Ac,Au,Si",3,4,Materials Project
mp-862699,ScTaOs2,311.8851396492822,235.29,121.918,15.593447203276257,-0.529961978083333,"Os,Sc,Ta",3,4,Materials Project
mp-862666,DyGaRh2,129.15706236850176,141.67,47.905,11.08898538794316,-0.814781299791663,"Dy,Ga,Rh",3,4,Materials Project
mp-862719,LiY2Os,90.04912976711076,80.346,34.286,7.474984104061216,-0.22602248166666702,"Li,Os,Y",3,4,Materials Project
mp-862663,LaPbAu2,54.72073727685429,71.48,19.936,12.571934274401201,-0.660741091249999,"Au,La,Pb",3,4,Materials Project
mp-862669,BeFe2Si,320.51696006864654,219.307,127.552,6.469758666528961,-0.379209641249999,"Be,Fe,Si",3,4,Materials Project
mp-862702,Sc2AgHg,84.96221330899436,79.681,32.127,7.9821222663579725,-0.38885600062500103,"Ag,Hg,Sc",3,4,Materials Project
mp-862717,LiAlAu2,96.83173548827683,97.735,36.27,11.723711600574843,-0.581746309166668,"Al,Au,Li",3,4,Materials Project
mp-862721,Sr2CdPb,50.75843108720052,27.344,21.316,6.088348350943037,-0.48391350999999805,"Cd,Pb,Sr",3,4,Materials Project
mp-862725,ScTc2W,235.8814851281873,219.455,89.291,11.245108695423331,-0.230808796249998,"Sc,Tc,W",3,4,Materials Project
mp-862723,ScTc2Mo,213.8985543391355,207.886,80.503,8.944927338437536,-0.17953745874999902,"Mo,Sc,Tc",3,4,Materials Project
mp-862742,Pm2ZnGe,69.44974659415927,62.046,26.438,7.407048681452916,-0.587247632500002,"Ge,Pm,Zn",3,4,Materials Project
mp-862737,LiHgPd2,63.17444710320633,97.049,22.7,10.952795518279402,-0.35285247145833304,"Hg,Li,Pd",3,4,Materials Project
mp-862740,Sr2TlCd,39.16130638806356,25.727,15.711,6.166060667331637,-0.377497783333335,"Cd,Sr,Tl",3,4,Materials Project
mp-862728,Pm2ZnRu,62.72723842576525,78.796,22.938,8.493450865970464,-0.256387426249998,"Pm,Ru,Zn",3,4,Materials Project
mp-862730,LiGaRh2,158.15738767639428,148.873,59.775,9.152074136389526,-0.5309520077083321,"Ga,Li,Rh",3,4,Materials Project
mp-862734,Pm2ZnSn,58.22521753808026,58.086,21.841,7.478672293671248,-0.577885615000003,"Pm,Sn,Zn",3,4,Materials Project
mp-862759,PrMgZn2,67.78514338275644,55.055,26.176,5.793847923684451,-0.32945275166666604,"Mg,Pr,Zn",3,4,Materials Project
mp-862781,AlCrRu2,287.7204799629403,230.931,111.317,8.909116155615983,-0.3686861925,"Al,Cr,Ru",3,4,Materials Project
mp-862727,Pm2ZnPb,51.182007171503756,54.069,19.066,8.626467553736097,-0.49662083500000104,"Pb,Pm,Zn",3,4,Materials Project
mp-862757,PrDyMg2,58.43360228087189,39.675,23.289,5.13004005890507,-0.075159143333331,"Dy,Mg,Pr",3,4,Materials Project
mp-862775,LiInRh2,98.84787593779392,125.117,36.12,9.181282850098974,-0.343516731666667,"In,Li,Rh",3,4,Materials Project
mp-862778,AlSiRu2,292.2522085339999,230.759,113.371,8.432087579092794,-0.7554451362499991,"Al,Ru,Si",3,4,Materials Project
mp-862745,Sr2LiPt,37.383084721663565,30.834,14.401,5.657799863569536,-0.40438429726190606,"Li,Pt,Sr",3,4,Materials Project
mp-862733,Pm2ZnSi,72.6756504218743,64.649,27.683,6.761031321276655,-0.48420925625000005,"Pm,Si,Zn",3,4,Materials Project
mp-862747,Sr2PtAu,52.31143615727345,45.405,19.997,8.815811434343685,-0.798878797499995,"Au,Pt,Sr",3,4,Materials Project
mp-862786,Ac2CuGe,51.3661220890355,54.864,19.11,8.59830517904435,-0.386251328749999,"Ac,Cu,Ge",3,4,Materials Project
mp-862767,TbMgCd2,68.48462691118547,54.108,26.564,7.355313797443705,-0.28371526541666403,"Cd,Mg,Tb",3,4,Materials Project
mp-862813,PaPbAu2,40.21254514583185,102.518,14.015,15.059089336323455,-0.33131227749999603,"Au,Pa,Pb",3,4,Materials Project
mp-862838,PmAlCu2,36.15453097462841,86.005,12.642,7.12912681073864,-0.31003742437499804,"Al,Cu,Pm",3,4,Materials Project
mp-862846,CaLaHg2,56.742216639781695,44.947,22.0,8.54821065856613,-0.6360104200000051,"Ca,Hg,La",3,4,Materials Project
mp-862790,FeSiTc2,283.3428499175578,246.944,108.248,9.031140475024685,-0.28573521749999903,"Fe,Si,Tc",3,4,Materials Project
mp-862795,CaLaAg2,52.02831175811283,44.205,19.952,6.201835706674051,-0.30696450874999903,"Ag,Ca,La",3,4,Materials Project
mp-862830,PaTlAu2,68.91070961458189,99.51,24.885,15.697198953420372,-0.312420432499997,"Au,Pa,Tl",3,4,Materials Project
mp-862843,PaZnRu2,98.14118209621203,175.731,34.878,12.353042019887488,-0.383159449999999,"Pa,Ru,Zn",3,4,Materials Project
mp-862849,Ac2NiIr,55.844098339015204,71.229,20.391,11.66664295683749,-0.324698736250006,"Ac,Ir,Ni",3,4,Materials Project
mp-862841,LiPm2Os,82.44692900774733,74.575,31.331,9.129902929057204,-0.15580989791666802,"Li,Os,Pm",3,4,Materials Project
mp-862842,LiPm2Pt,56.607782686803624,63.715,20.936,8.708019192109788,-0.614724197916665,"Li,Pm,Pt",3,4,Materials Project
mp-862837,PmAlAg2,42.592318279221445,77.247,15.124,7.796558636360148,-0.326297171874998,"Ag,Al,Pm",3,4,Materials Project
mp-862815,LiScAu2,44.400258766506745,82.368,15.743,10.605434069574802,-0.730636067916666,"Au,Li,Sc",3,4,Materials Project
mp-862805,PrSnAu2,48.991273093485205,80.55,17.514,11.813781121223636,-0.6842041816666631,"Au,Pr,Sn",3,4,Materials Project
mp-862788,Er2ZnIn,81.17561866926437,61.635,31.697,9.021644686512417,-0.469514457916666,"Er,In,Zn",3,4,Materials Project
mp-862814,PaSiTc2,118.82984352731454,200.716,42.399,11.330155830067135,-0.33196286874999703,"Pa,Si,Tc",3,4,Materials Project
mp-862831,PaTiTc2,134.556488508019,172.516,49.108,11.306843362012764,-0.361548776666666,"Pa,Tc,Ti",3,4,Materials Project
mp-862821,PaSnAu2,44.548738976207815,109.742,15.551,14.185867585126628,-0.42875350250000105,"Au,Pa,Sn",3,4,Materials Project
mp-862874,PmAgHg2,49.47972827294391,66.323,17.984,11.890261670733619,-0.42187006187499704,"Ag,Hg,Pm",3,4,Materials Project
mp-862885,CaPmRh2,77.72931918123308,83.697,28.891000000000002,7.942632089226276,-0.556746816874998,"Ca,Pm,Rh",3,4,Materials Project
mp-862887,LiSc2Os,108.04279407059828,98.86,40.992,6.883041410843538,-0.33092544833333004,"Li,Os,Sc",3,4,Materials Project
mp-862875,ThGaAu2,32.95436998280505,100.3,11.401,13.313010277987452,-0.600490434374995,"Au,Ga,Th",3,4,Materials Project
mp-862884,CaPmPd2,65.15417238101134,67.273,24.337,7.4214331796121265,-0.754423509374998,"Ca,Pd,Pm",3,4,Materials Project
mp-862896,PmCdRh2,104.17703657852114,111.806,38.736,10.300687395419398,-0.509528406874999,"Cd,Pm,Rh",3,4,Materials Project
mp-862886,CaPmPt2,92.43754966653668,87.525,34.909,10.965911830028546,-1.106369869375001,"Ca,Pm,Pt",3,4,Materials Project
mp-862897,PmCdPt2,49.93268190141318,108.292,17.543,13.316987014962162,-0.729889446875002,"Cd,Pm,Pt",3,4,Materials Project
mp-862898,PmCdPd2,53.36270958742144,90.071,19.041,9.72198770508948,-0.6538971368749931,"Cd,Pd,Pm",3,4,Materials Project
mp-862881,CaPmCd2,57.01375492734761,42.236,22.358,6.146427168859408,-0.342690436874997,"Ca,Cd,Pm",3,4,Materials Project
mp-862872,PmAgAu2,30.918780999383102,83.952,10.746,12.614631360489462,-0.6382697956249991,"Ag,Au,Pm",3,4,Materials Project
mp-862903,PmGaAg2,32.56513747764504,66.067,11.484,8.423403648067891,-0.32887987145834,"Ag,Ga,Pm",3,4,Materials Project
mp-862888,CaPmZn2,67.2704144865976,44.865,26.906,5.431790852497382,-0.30823673437499904,"Ca,Pm,Zn",3,4,Materials Project
mp-862891,PmCdAu2,18.76087805298617,79.05,6.423,12.413180954600467,-0.715495366874996,"Au,Cd,Pm",3,4,Materials Project
mp-862880,PmBiPd2,29.560821495601274,90.9,10.223,11.055097420439035,-0.7503148431249961,"Bi,Pd,Pm",3,4,Materials Project
mp-862873,AcAgHg2,2.734943511635012,52.065,0.917,11.341115452937503,-0.39835183112494804,"Ac,Ag,Hg",3,4,Materials Project
mp-862882,CaPmAu2,72.44084723731282,66.309,27.483,10.019586813247248,-0.8781849018749951,"Au,Ca,Pm",3,4,Materials Project
mp-862892,PmCdHg2,45.39647161890486,60.32,16.513,11.465783781265529,-0.47807935062500206,"Cd,Hg,Pm",3,4,Materials Project
mp-862895,Er2ZnRu,88.97074086455629,92.632,33.2,10.420112895838999,-0.402019619999996,"Er,Ru,Zn",3,4,Materials Project
mp-862902,PmDyMg2,57.01680364410625,40.229,22.558,5.282472315323511,-0.075224409791665,"Dy,Mg,Pm",3,4,Materials Project
mp-862883,CaPmHg2,63.35536159374252,48.969,24.664,9.101479260638138,-0.621058623125001,"Ca,Hg,Pm",3,4,Materials Project
mp-862890,AcAg2Sn,29.856513915501807,60.159,10.533,9.245002062933622,-0.356571924374996,"Ac,Ag,Sn",3,4,Materials Project
mp-862912,PmHgAu2,18.04895370430177,80.514,6.17,13.942245981215471,-0.654513036250001,"Au,Hg,Pm",3,4,Materials Project
mp-862927,LiPmHg2,31.246839490493443,49.81,11.196,9.907645477831789,-0.522510124791665,"Hg,Li,Pm",3,4,Materials Project
mp-862911,Ti2CoTc,236.3793646917613,187.175,91.654,7.525097391812289,-0.501579003333329,"Co,Tc,Ti",3,4,Materials Project
